hotel_id,name,date,allotment_total,allotment_sold,available,price_per_night,recommendation,suggested_price_eur,potential_revenue_eur
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,452.0,SPECIAL OFFER -15%,384.2,4994.6
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,473.0,SPECIAL OFFER -15%,402.05,5226.65
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,819.0,SPECIAL OFFER -15%,696.15,9049.95
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,883.0,SPECIAL OFFER -15%,750.55,9757.15
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,647.0,SPECIAL OFFER -15%,549.95,7149.35
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,740.0,SPECIAL OFFER -15%,629.0,8177.0
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,802.0,SPECIAL OFFER -15%,681.7,8862.1
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,515.0,SPECIAL OFFER -15%,437.75,5690.75
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,713.0,SPECIAL OFFER -15%,606.05,7878.65
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,404.0,SPECIAL OFFER -15%,343.4,4464.2
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,504.0,SPECIAL OFFER -15%,428.4,5569.2
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,874.0,SPECIAL OFFER -15%,742.9,9657.7
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,717.0,SPECIAL OFFER -15%,609.45,7922.85
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,402.0,SPECIAL OFFER -15%,341.7,4442.1
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,819.0,SPECIAL OFFER -15%,696.15,9049.95
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,561.0,SPECIAL OFFER -15%,476.85,6199.05
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,551.0,SPECIAL OFFER -15%,468.35,6088.55
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,589.0,SPECIAL OFFER -15%,500.65,6508.45
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,799.0,SPECIAL OFFER -15%,679.15,8828.95
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,676.0,SPECIAL OFFER -15%,574.6,7469.8
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,564.0,SPECIAL OFFER -15%,479.4,6232.2
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,423.0,SPECIAL OFFER -15%,359.55,4674.15
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,408.0,SPECIAL OFFER -15%,346.8,4508.4
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,651.0,SPECIAL OFFER -15%,553.35,7193.55
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,615.0,SPECIAL OFFER -15%,522.75,6795.75
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,550.0,SPECIAL OFFER -15%,467.5,6077.5
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,849.0,SPECIAL OFFER -15%,721.65,9381.45
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,613.0,SPECIAL OFFER -15%,521.05,6773.65
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,807.0,SPECIAL OFFER -15%,685.95,8917.35
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,458.0,SPECIAL OFFER -15%,389.3,5060.9
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,639.0,SPECIAL OFFER -15%,543.15,7060.95
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,531.0,SPECIAL OFFER -15%,451.35,5867.55
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,492.0,SPECIAL OFFER -15%,418.2,5436.6
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,770.0,SPECIAL OFFER -15%,654.5,8508.5
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,522.0,SPECIAL OFFER -15%,443.7,5768.1
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,793.0,SPECIAL OFFER -15%,674.05,8762.65
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,508.0,SPECIAL OFFER -15%,431.8,5613.4
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,488.0,SPECIAL OFFER -15%,414.8,5392.4
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,500.0,SPECIAL OFFER -15%,425.0,5525.0
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,873.0,SPECIAL OFFER -15%,742.05,9646.65
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,655.0,SPECIAL OFFER -15%,556.75,7237.75
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,667.0,SPECIAL OFFER -15%,566.95,7370.35
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,562.0,SPECIAL OFFER -15%,477.7,6210.1
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,493.0,SPECIAL OFFER -15%,419.05,5447.65
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,557.0,SPECIAL OFFER -15%,473.45,6154.85
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,558.0,SPECIAL OFFER -15%,474.3,6165.9
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,683.0,SPECIAL OFFER -15%,580.55,7547.15
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,579.0,SPECIAL OFFER -15%,492.15,6397.95
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,849.0,SPECIAL OFFER -15%,721.65,9381.45
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,866.0,SPECIAL OFFER -15%,736.1,9569.3
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,842.0,SPECIAL OFFER -15%,715.7,9304.1
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,453.0,SPECIAL OFFER -15%,385.05,5005.65
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,858.0,SPECIAL OFFER -15%,729.3,9480.9
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,780.0,SPECIAL OFFER -15%,663.0,8619.0
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,470.0,SPECIAL OFFER -15%,399.5,5193.5
86a8b017,Hotel Cap Rocat,2026-01-22,38,25,13,709.0,SPECIAL OFFER -15%,602.65,7834.45
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,185.0,SPECIAL OFFER -15%,157.25,1887.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,211.0,SPECIAL OFFER -15%,179.35,2152.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,164.0,SPECIAL OFFER -15%,139.4,1672.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,234.0,SPECIAL OFFER -15%,198.9,2386.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,168.0,SPECIAL OFFER -15%,142.8,1713.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,238.0,SPECIAL OFFER -15%,202.3,2427.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,149.0,SPECIAL OFFER -15%,126.65,1519.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,247.0,SPECIAL OFFER -15%,209.95,2519.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,223.0,SPECIAL OFFER -15%,189.55,2274.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,159.0,SPECIAL OFFER -15%,135.15,1621.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,165.0,SPECIAL OFFER -15%,140.25,1683.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,216.0,SPECIAL OFFER -15%,183.6,2203.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,137.0,SPECIAL OFFER -15%,116.45,1397.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,199.0,SPECIAL OFFER -15%,169.15,2029.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,156.0,SPECIAL OFFER -15%,132.6,1591.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,235.0,SPECIAL OFFER -15%,199.75,2397.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,166.0,SPECIAL OFFER -15%,141.1,1693.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,205.0,SPECIAL OFFER -15%,174.25,2091.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,247.0,SPECIAL OFFER -15%,209.95,2519.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,187.0,SPECIAL OFFER -15%,158.95,1907.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,152.0,SPECIAL OFFER -15%,129.2,1550.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,155.0,SPECIAL OFFER -15%,131.75,1581.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,138.0,SPECIAL OFFER -15%,117.3,1407.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,126.0,SPECIAL OFFER -15%,107.1,1285.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,137.0,SPECIAL OFFER -15%,116.45,1397.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,170.0,SPECIAL OFFER -15%,144.5,1734.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,222.0,SPECIAL OFFER -15%,188.7,2264.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,165.0,SPECIAL OFFER -15%,140.25,1683.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,171.0,SPECIAL OFFER -15%,145.35,1744.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,161.0,SPECIAL OFFER -15%,136.85,1642.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,165.0,SPECIAL OFFER -15%,140.25,1683.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,132.0,SPECIAL OFFER -15%,112.2,1346.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,141.0,SPECIAL OFFER -15%,119.85,1438.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,174.0,SPECIAL OFFER -15%,147.9,1774.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,218.0,SPECIAL OFFER -15%,185.3,2223.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,163.0,SPECIAL OFFER -15%,138.55,1662.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,217.0,SPECIAL OFFER -15%,184.45,2213.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,214.0,SPECIAL OFFER -15%,181.9,2182.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,125.0,SPECIAL OFFER -15%,106.25,1275.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,221.0,SPECIAL OFFER -15%,187.85,2254.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,204.0,SPECIAL OFFER -15%,173.4,2080.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,219.0,SPECIAL OFFER -15%,186.15,2233.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,143.0,SPECIAL OFFER -15%,121.55,1458.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,239.0,SPECIAL OFFER -15%,203.15,2437.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,214.0,SPECIAL OFFER -15%,181.9,2182.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,179.0,SPECIAL OFFER -15%,152.15,1825.8
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,186.0,SPECIAL OFFER -15%,158.1,1897.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,168.0,SPECIAL OFFER -15%,142.8,1713.6
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,136.0,SPECIAL OFFER -15%,115.6,1387.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,205.0,SPECIAL OFFER -15%,174.25,2091.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,177.0,SPECIAL OFFER -15%,150.45,1805.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,182.0,SPECIAL OFFER -15%,154.7,1856.4
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,120.0,SPECIAL OFFER -15%,102.0,1224.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,131.0,SPECIAL OFFER -15%,111.35,1336.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,155.0,SPECIAL OFFER -15%,131.75,1581.0
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,151.0,SPECIAL OFFER -15%,128.35,1540.2
3aaf0cc6,Hotel Centro,2026-01-22,34,22,12,246.0,SPECIAL OFFER -15%,209.1,2509.2
4c9692b3,Hotel Mar,2026-01-22,16,12,4,239.0,SAME PRICE,239.0,956.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,183.0,SAME PRICE,183.0,732.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,195.0,SAME PRICE,195.0,780.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,227.0,SAME PRICE,227.0,908.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,183.0,SAME PRICE,183.0,732.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,197.0,SAME PRICE,197.0,788.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,228.0,SAME PRICE,228.0,912.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,213.0,SAME PRICE,213.0,852.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,212.0,SAME PRICE,212.0,848.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,216.0,SAME PRICE,216.0,864.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,235.0,SAME PRICE,235.0,940.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,251.0,SAME PRICE,251.0,1004.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,204.0,SAME PRICE,204.0,816.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,160.0,SAME PRICE,160.0,640.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,253.0,SAME PRICE,253.0,1012.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,181.0,SAME PRICE,181.0,724.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,248.0,SAME PRICE,248.0,992.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,247.0,SAME PRICE,247.0,988.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,239.0,SAME PRICE,239.0,956.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,223.0,SAME PRICE,223.0,892.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,199.0,SAME PRICE,199.0,796.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,155.0,SAME PRICE,155.0,620.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,182.0,SAME PRICE,182.0,728.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,177.0,SAME PRICE,177.0,708.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,240.0,SAME PRICE,240.0,960.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,183.0,SAME PRICE,183.0,732.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,255.0,SAME PRICE,255.0,1020.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,154.0,SAME PRICE,154.0,616.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,233.0,SAME PRICE,233.0,932.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,149.0,SAME PRICE,149.0,596.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,272.0,SAME PRICE,272.0,1088.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,248.0,SAME PRICE,248.0,992.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,223.0,SAME PRICE,223.0,892.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,175.0,SAME PRICE,175.0,700.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,233.0,SAME PRICE,233.0,932.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,245.0,SAME PRICE,245.0,980.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,262.0,SAME PRICE,262.0,1048.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,267.0,SAME PRICE,267.0,1068.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,222.0,SAME PRICE,222.0,888.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,178.0,SAME PRICE,178.0,712.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,229.0,SAME PRICE,229.0,916.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,193.0,SAME PRICE,193.0,772.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,218.0,SAME PRICE,218.0,872.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,238.0,SAME PRICE,238.0,952.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,266.0,SAME PRICE,266.0,1064.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,175.0,SAME PRICE,175.0,700.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,272.0,SAME PRICE,272.0,1088.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,203.0,SAME PRICE,203.0,812.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,202.0,SAME PRICE,202.0,808.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,244.0,SAME PRICE,244.0,976.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,218.0,SAME PRICE,218.0,872.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,232.0,SAME PRICE,232.0,928.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,274.0,SAME PRICE,274.0,1096.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,241.0,SAME PRICE,241.0,964.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,257.0,SAME PRICE,257.0,1028.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,156.0,SAME PRICE,156.0,624.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,232.0,SAME PRICE,232.0,928.0
4c9692b3,Hotel Mar,2026-01-22,16,12,4,215.0,SAME PRICE,215.0,860.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,834.0,SPECIAL OFFER -15%,708.9,7089.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1109.0,SPECIAL OFFER -15%,942.65,9426.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,734.0,SPECIAL OFFER -15%,623.9,6239.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,858.0,SPECIAL OFFER -15%,729.3,7293.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1436.0,SPECIAL OFFER -15%,1220.6,12206.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1000.0,SPECIAL OFFER -15%,850.0,8500.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1208.0,SPECIAL OFFER -15%,1026.8,10268.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,726.0,SPECIAL OFFER -15%,617.1,6171.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1278.0,SPECIAL OFFER -15%,1086.3,10863.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,820.0,SPECIAL OFFER -15%,697.0,6970.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,742.0,SPECIAL OFFER -15%,630.7,6307.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,825.0,SPECIAL OFFER -15%,701.25,7012.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,932.0,SPECIAL OFFER -15%,792.2,7922.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1226.0,SPECIAL OFFER -15%,1042.1,10421.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,790.0,SPECIAL OFFER -15%,671.5,6715.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1233.0,SPECIAL OFFER -15%,1048.05,10480.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,835.0,SPECIAL OFFER -15%,709.75,7097.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,694.0,SPECIAL OFFER -15%,589.9,5899.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1165.0,SPECIAL OFFER -15%,990.25,9902.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,761.0,SPECIAL OFFER -15%,646.85,6468.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,816.0,SPECIAL OFFER -15%,693.6,6936.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1220.0,SPECIAL OFFER -15%,1037.0,10370.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1291.0,SPECIAL OFFER -15%,1097.35,10973.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1155.0,SPECIAL OFFER -15%,981.75,9817.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1486.0,SPECIAL OFFER -15%,1263.1,12631.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1454.0,SPECIAL OFFER -15%,1235.9,12359.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1352.0,SPECIAL OFFER -15%,1149.2,11492.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1469.0,SPECIAL OFFER -15%,1248.65,12486.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1355.0,SPECIAL OFFER -15%,1151.75,11517.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,766.0,SPECIAL OFFER -15%,651.1,6511.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,963.0,SPECIAL OFFER -15%,818.55,8185.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1091.0,SPECIAL OFFER -15%,927.35,9273.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,760.0,SPECIAL OFFER -15%,646.0,6460.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1408.0,SPECIAL OFFER -15%,1196.8,11968.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1172.0,SPECIAL OFFER -15%,996.2,9962.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1307.0,SPECIAL OFFER -15%,1110.95,11109.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1461.0,SPECIAL OFFER -15%,1241.85,12418.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1195.0,SPECIAL OFFER -15%,1015.75,10157.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1463.0,SPECIAL OFFER -15%,1243.55,12435.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1315.0,SPECIAL OFFER -15%,1117.75,11177.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1065.0,SPECIAL OFFER -15%,905.25,9052.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,709.0,SPECIAL OFFER -15%,602.65,6026.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1311.0,SPECIAL OFFER -15%,1114.35,11143.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1068.0,SPECIAL OFFER -15%,907.8,9078.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,855.0,SPECIAL OFFER -15%,726.75,7267.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1236.0,SPECIAL OFFER -15%,1050.6,10506.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1436.0,SPECIAL OFFER -15%,1220.6,12206.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1439.0,SPECIAL OFFER -15%,1223.15,12231.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1048.0,SPECIAL OFFER -15%,890.8,8908.0
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,715.0,SPECIAL OFFER -15%,607.75,6077.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,1049.0,SPECIAL OFFER -15%,891.65,8916.5
1ad4f8c1,Le Meurice,2026-01-22,13,3,10,786.0,SPECIAL OFFER -15%,668.1,6681.0
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,143.0,SPECIAL OFFER -15%,121.55,2552.55
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,134.0,SPECIAL OFFER -15%,113.9,2391.9
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,112.0,SPECIAL OFFER -15%,95.2,1999.2
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,109.0,SPECIAL OFFER -15%,92.65,1945.65
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,81.0,SPECIAL OFFER -15%,68.85,1445.85
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,88.0,SPECIAL OFFER -15%,74.8,1570.8
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,128.0,SPECIAL OFFER -15%,108.8,2284.8
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,98.0,SPECIAL OFFER -15%,83.3,1749.3
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,124.0,SPECIAL OFFER -15%,105.4,2213.4
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,147.0,SPECIAL OFFER -15%,124.95,2623.95
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,106.0,SPECIAL OFFER -15%,90.1,1892.1
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,137.0,SPECIAL OFFER -15%,116.45,2445.45
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,111.0,SPECIAL OFFER -15%,94.35,1981.35
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,129.0,SPECIAL OFFER -15%,109.65,2302.65
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,88.0,SPECIAL OFFER -15%,74.8,1570.8
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,138.0,SPECIAL OFFER -15%,117.3,2463.3
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,125.0,SPECIAL OFFER -15%,106.25,2231.25
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,73.0,SPECIAL OFFER -15%,62.05,1303.05
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,146.0,SPECIAL OFFER -15%,124.1,2606.1
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,81.0,SPECIAL OFFER -15%,68.85,1445.85
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,82.0,SPECIAL OFFER -15%,69.7,1463.7
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,89.0,SPECIAL OFFER -15%,75.65,1588.65
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,97.0,SPECIAL OFFER -15%,82.45,1731.45
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,148.0,SPECIAL OFFER -15%,125.8,2641.8
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,77.0,SPECIAL OFFER -15%,65.45,1374.45
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,126.0,SPECIAL OFFER -15%,107.1,2249.1
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,146.0,SPECIAL OFFER -15%,124.1,2606.1
8d1f74d7,Los Tajibos Hotel,2026-01-22,40,19,21,119.0,SPECIAL OFFER -15%,101.15,2124.15
